(41.56936264038086, -2.3308119773864746, 0.0, 0.0, 0.0, -139.7253875732422, -2.3308119773864746, 70.0647964477539, 0.0, 0.0, 0.0, 3183.160888671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -139.7253875732422, 3183.160888671875, 0.0, 0.0, 0.0, 298686.375)
(43.81895446777344, -1.3557299375534058, 0.0, 0.0, 0.0, -55.53416442871094, -1.3557299375534058, 71.99140930175781, 0.0, 0.0, 0.0, 3222.056396484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -55.53416442871094, 3222.056396484375, 0.0, 0.0, 0.0, 299918.25)
(43.50971221923828, -2.251159429550171, 0.0, 0.0, 0.0, -65.22663879394531, -2.251159429550171, 69.1629409790039, 0.0, 0.0, 0.0, 3094.746337890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -65.22663879394531, 3094.746337890625, 0.0, 0.0, 0.0, 287719.40625)
(42.781646728515625, -3.6893246173858643, 0.0, 0.0, 0.0, -127.837158203125, -3.6893246173858643, 75.36620330810547, 0.0, 0.0, 0.0, 3253.020263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -127.837158203125, 3253.020263671875, 0.0, 0.0, 0.0, 298525.6875)
(41.166053771972656, -2.452841281890869, 0.0, 0.0, 0.0, -72.88164520263672, -2.452841281890869, 72.54271697998047, 0.0, 0.0, 0.0, 3216.837158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -72.88164520263672, 3216.837158203125, 0.0, 0.0, 0.0, 309929.25)
(43.59781265258789, -3.733173370361328, 0.0, 0.0, 0.0, -72.60432434082031, -3.733173370361328, 70.26859283447266, 0.0, 0.0, 0.0, 3212.20556640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -72.60432434082031, 3212.20556640625, 0.0, 0.0, 0.0, 310504.6875)
(42.23679733276367, -2.217595338821411, 0.0, 0.0, 0.0, -29.440258026123047, -2.217595338821411, 72.53805541992188, 0.0, 0.0, 0.0, 3198.2392578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -29.440258026123047, 3198.2392578125, 0.0, 0.0, 0.0, 305489.71875)
(43.502098083496094, -3.309553623199463, 0.0, 0.0, 0.0, -96.49967956542969, -3.309553623199463, 70.41249084472656, 0.0, 0.0, 0.0, 3228.451904296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -96.49967956542969, 3228.451904296875, 0.0, 0.0, 0.0, 314569.25)
(41.110382080078125, -2.7286808490753174, 0.0, 0.0, 0.0, -108.10899353027344, -2.7286808490753174, 75.35972595214844, 0.0, 0.0, 0.0, 3333.446044921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -108.10899353027344, 3333.446044921875, 0.0, 0.0, 0.0, 315095.125)
(43.484893798828125, -3.1797921657562256, 0.0, 0.0, 0.0, -163.5655975341797, -3.1797921657562256, 70.23670959472656, 0.0, 0.0, 0.0, 3294.094970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -163.5655975341797, 3294.094970703125, 0.0, 0.0, 0.0, 324223.125)
